Autoritate contractanta,CUI,Tip autoritate,Tip activitate,Tip anunt,Tip procedura,Tip legislatie,Tip incheiere contract,Tip contract,Modalitate de desfasurare,Cu licitatie electronica?,Tip criteriu de atribuire,Cod CPV,Denumire CPV,Numar anunt initiere,Data publicare,Numar lot,Numar anunt atribuire,Data publicare,Data contract,Numar contract,Incheiar prin ,Valoare contract (RON),Ofertant,CUI ofertant,Oras,Tara
"Spitalul Judetan de Urgenta ""Mavromati"" Botosani",4557951,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33183300-9,Aparate de osteosinteza (Rev.2),CN1027691,01/15/2021 01:35:39,4,CAN1063800,03/25/2024 13:01:53,09/14/2021 00:00:00,2924/2925,Cu acord cadru,"650,880",SH MEDICAL SRL,RO 32207595,Oradea,Romania
"Spitalul Judetan de Urgenta ""Mavromati"" Botosani",4557951,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33183300-9,Aparate de osteosinteza (Rev.2),CN1027691,01/15/2021 01:35:39,4,CAN1063800,03/25/2024 13:01:53,09/23/2021 00:00:00,2993,Cu acord cadru subsecvent,"8,840",PHM COMSERV S.R.L.,RO 21314065,Bucuresti,Romania
"Spitalul Judetan de Urgenta ""Mavromati"" Botosani",4557951,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33183300-9,Aparate de osteosinteza (Rev.2),CN1027691,01/15/2021 01:35:39,4,CAN1063800,03/25/2024 13:01:53,01/18/2022 00:00:00,2024,Cu acord cadru subsecvent,765,PHM COMSERV S.R.L.,RO 21314065,Bucuresti,Romania
"Spitalul Judetan de Urgenta ""Mavromati"" Botosani",4557951,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33183300-9,Aparate de osteosinteza (Rev.2),CN1027691,01/15/2021 01:35:39,4,CAN1063800,03/25/2024 13:01:53,02/08/2022 00:00:00,2125,Cu acord cadru subsecvent,590,PHM COMSERV S.R.L.,RO 21314065,Bucuresti,Romania
"Spitalul Judetan de Urgenta ""Mavromati"" Botosani",4557951,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33183300-9,Aparate de osteosinteza (Rev.2),CN1027691,01/15/2021 01:35:39,4,CAN1063800,03/25/2024 13:01:53,05/25/2022 00:00:00,2625,Cu acord cadru subsecvent,"2,950",PHM COMSERV S.R.L.,RO 21314065,Bucuresti,Romania
"Spitalul Judetan de Urgenta ""Mavromati"" Botosani",4557951,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33183300-9,Aparate de osteosinteza (Rev.2),CN1027691,01/15/2021 01:35:39,4,CAN1063800,03/25/2024 13:01:53,08/08/2022 00:00:00,2958,Cu acord cadru subsecvent,"9,900",PHM COMSERV S.R.L.,RO 21314065,Bucuresti,Romania
"Spitalul Judetan de Urgenta ""Mavromati"" Botosani",4557951,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33183300-9,Aparate de osteosinteza (Rev.2),CN1027691,01/15/2021 01:35:39,4,CAN1063800,03/25/2024 13:01:53,02/24/2023 00:00:00,2233,Cu acord cadru subsecvent,"21,790",PHM COMSERV S.R.L.,RO 21314065,Bucuresti,Romania
"Spitalul Judetan de Urgenta ""Mavromati"" Botosani",4557951,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33183300-9,Aparate de osteosinteza (Rev.2),CN1027691,01/15/2021 01:35:39,4,CAN1063800,03/25/2024 13:01:53,10/12/2023 00:00:00,3372/1,Cu acord cadru subsecvent,"43,875",PHM COMSERV S.R.L.,RO 21314065,Bucuresti,Romania
"Spitalul Judetan de Urgenta ""Mavromati"" Botosani",4557951,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33183300-9,Aparate de osteosinteza (Rev.2),CN1027691,01/15/2021 01:35:39,4,CAN1063800,03/25/2024 13:01:53,11/14/2023 00:00:00,3566/1,Cu acord cadru subsecvent,"1,475",PHM COMSERV S.R.L.,RO 21314065,Bucuresti,Romania
"Spitalul Judetan de Urgenta ""Mavromati"" Botosani",4557951,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33183300-9,Aparate de osteosinteza (Rev.2),CN1027691,01/15/2021 01:35:39,5,CAN1063800,03/25/2024 13:01:53,09/14/2021 00:00:00,2926,Cu acord cadru,"198,528",RUBICON PHARMACEUTICALS SRL,30099764,Ghiroda,Romania
"Spitalul Judetan de Urgenta ""Mavromati"" Botosani",4557951,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33183300-9,Aparate de osteosinteza (Rev.2),CN1027691,01/15/2021 01:35:39,5,CAN1063800,03/25/2024 13:01:53,10/26/2021 00:00:00,3121,Cu acord cadru subsecvent,"1,602",RUBICON PHARMACEUTICALS SRL,30099764,Ghiroda,Romania
"Spitalul Judetan de Urgenta ""Mavromati"" Botosani",4557951,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33183300-9,Aparate de osteosinteza (Rev.2),CN1027691,01/15/2021 01:35:39,8,CAN1063800,03/25/2024 13:01:53,09/14/2021 00:00:00,2927,Cu acord cadru,"16,170,960",HS MEDICAL SRL,34772846,Ramnicu Valcea,Romania
"Spitalul Judetan de Urgenta ""Mavromati"" Botosani",4557951,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33183300-9,Aparate de osteosinteza (Rev.2),CN1027691,01/15/2021 01:35:39,8,CAN1063800,03/25/2024 13:01:53,09/29/2021 00:00:00,3000,Cu acord cadru subsecvent,"57,520",HS MEDICAL SRL,34772846,Ramnicu Valcea,Romania
"Spitalul Judetan de Urgenta ""Mavromati"" Botosani",4557951,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33183300-9,Aparate de osteosinteza (Rev.2),CN1027691,01/15/2021 01:35:39,8,CAN1063800,03/25/2024 13:01:53,10/28/2021 00:00:00,3135,Cu acord cadru subsecvent,"33,620",HS MEDICAL SRL,34772846,Ramnicu Valcea,Romania
"Spitalul Judetan de Urgenta ""Mavromati"" Botosani",4557951,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33183300-9,Aparate de osteosinteza (Rev.2),CN1027691,01/15/2021 01:35:39,8,CAN1063800,03/25/2024 13:01:53,12/02/2021 00:00:00,3244,Cu acord cadru subsecvent,"76,000",HS MEDICAL SRL,34772846,Ramnicu Valcea,Romania
"Spitalul Judetan de Urgenta ""Mavromati"" Botosani",4557951,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33183300-9,Aparate de osteosinteza (Rev.2),CN1027691,01/15/2021 01:35:39,8,CAN1063800,03/25/2024 13:01:53,01/28/2022 00:00:00,2084,Cu acord cadru subsecvent,"102,540",HS MEDICAL SRL,34772846,Ramnicu Valcea,Romania
"Spitalul Judetan de Urgenta ""Mavromati"" Botosani",4557951,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33183300-9,Aparate de osteosinteza (Rev.2),CN1027691,01/15/2021 01:35:39,8,CAN1063800,03/25/2024 13:01:53,05/05/2022 00:00:00,2516,Cu acord cadru subsecvent,"50,100",HS MEDICAL SRL,34772846,Ramnicu Valcea,Romania
"Spitalul Judetan de Urgenta ""Mavromati"" Botosani",4557951,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33183300-9,Aparate de osteosinteza (Rev.2),CN1027691,01/15/2021 01:35:39,8,CAN1063800,03/25/2024 13:01:53,12/14/2022 00:00:00,3469,Cu acord cadru subsecvent,"121,235",HS MEDICAL SRL,34772846,Ramnicu Valcea,Romania
"Spitalul Judetan de Urgenta ""Mavromati"" Botosani",4557951,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33183300-9,Aparate de osteosinteza (Rev.2),CN1027691,01/15/2021 01:35:39,8,CAN1063800,03/25/2024 13:01:53,04/06/2023 00:00:00,2446,Cu acord cadru subsecvent,"38,270",HS MEDICAL SRL,34772846,Ramnicu Valcea,Romania
"Spitalul Judetan de Urgenta ""Mavromati"" Botosani",4557951,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33183300-9,Aparate de osteosinteza (Rev.2),CN1027691,01/15/2021 01:35:39,8,CAN1063800,03/25/2024 13:01:53,06/06/2023 00:00:00,2734,Cu acord cadru subsecvent,"14,100",HS MEDICAL SRL,34772846,Ramnicu Valcea,Romania
"Spitalul Judetan de Urgenta ""Mavromati"" Botosani",4557951,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33183300-9,Aparate de osteosinteza (Rev.2),CN1027691,01/15/2021 01:35:39,8,CAN1063800,03/25/2024 13:01:53,07/26/2023 00:00:00,3027,Cu acord cadru subsecvent,"113,315",HS MEDICAL SRL,34772846,Ramnicu Valcea,Romania
"Spitalul Judetan de Urgenta ""Mavromati"" Botosani",4557951,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33183300-9,Aparate de osteosinteza (Rev.2),CN1027691,01/15/2021 01:35:39,8,CAN1063800,03/25/2024 13:01:53,02/01/2024 00:00:00,2093/24,Cu acord cadru subsecvent,"49,860",HS MEDICAL SRL,34772846,Ramnicu Valcea,Romania
"Spitalul Judetan de Urgenta ""Mavromati"" Botosani",4557951,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33183300-9,Aparate de osteosinteza (Rev.2),CN1027691,01/15/2021 01:35:39,9,CAN1063800,03/25/2024 13:01:53,09/14/2021 00:00:00,2927,Cu acord cadru,"16,170,960",HS MEDICAL SRL,34772846,Ramnicu Valcea,Romania
"Spitalul Judetan de Urgenta ""Mavromati"" Botosani",4557951,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33183300-9,Aparate de osteosinteza (Rev.2),CN1027691,01/15/2021 01:35:39,9,CAN1063800,03/25/2024 13:01:53,09/29/2021 00:00:00,3000,Cu acord cadru subsecvent,"57,520",HS MEDICAL SRL,34772846,Ramnicu Valcea,Romania
"Spitalul Judetan de Urgenta ""Mavromati"" Botosani",4557951,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33183300-9,Aparate de osteosinteza (Rev.2),CN1027691,01/15/2021 01:35:39,9,CAN1063800,03/25/2024 13:01:53,10/28/2021 00:00:00,3135,Cu acord cadru subsecvent,"33,620",HS MEDICAL SRL,34772846,Ramnicu Valcea,Romania
"Spitalul Judetan de Urgenta ""Mavromati"" Botosani",4557951,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33183300-9,Aparate de osteosinteza (Rev.2),CN1027691,01/15/2021 01:35:39,9,CAN1063800,03/25/2024 13:01:53,12/02/2021 00:00:00,3244,Cu acord cadru subsecvent,"76,000",HS MEDICAL SRL,34772846,Ramnicu Valcea,Romania
"Spitalul Judetan de Urgenta ""Mavromati"" Botosani",4557951,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33183300-9,Aparate de osteosinteza (Rev.2),CN1027691,01/15/2021 01:35:39,9,CAN1063800,03/25/2024 13:01:53,01/28/2022 00:00:00,2084,Cu acord cadru subsecvent,"102,540",HS MEDICAL SRL,34772846,Ramnicu Valcea,Romania
"Spitalul Judetan de Urgenta ""Mavromati"" Botosani",4557951,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33183300-9,Aparate de osteosinteza (Rev.2),CN1027691,01/15/2021 01:35:39,9,CAN1063800,03/25/2024 13:01:53,05/05/2022 00:00:00,2516,Cu acord cadru subsecvent,"50,100",HS MEDICAL SRL,34772846,Ramnicu Valcea,Romania
"Spitalul Judetan de Urgenta ""Mavromati"" Botosani",4557951,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33183300-9,Aparate de osteosinteza (Rev.2),CN1027691,01/15/2021 01:35:39,9,CAN1063800,03/25/2024 13:01:53,05/25/2022 00:00:00,2628,Cu acord cadru subsecvent,"37,500",HS MEDICAL SRL,34772846,Ramnicu Valcea,Romania
"Spitalul Judetan de Urgenta ""Mavromati"" Botosani",4557951,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33183300-9,Aparate de osteosinteza (Rev.2),CN1027691,01/15/2021 01:35:39,9,CAN1063800,03/25/2024 13:01:53,07/20/2022 00:00:00,2884,Cu acord cadru subsecvent,"27,930",HS MEDICAL SRL,34772846,Ramnicu Valcea,Romania
"Spitalul Judetan de Urgenta ""Mavromati"" Botosani",4557951,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33183300-9,Aparate de osteosinteza (Rev.2),CN1027691,01/15/2021 01:35:39,9,CAN1063800,03/25/2024 13:01:53,10/04/2022 00:00:00,3177,Cu acord cadru subsecvent,"61,600",HS MEDICAL SRL,34772846,Ramnicu Valcea,Romania
"Spitalul Judetan de Urgenta ""Mavromati"" Botosani",4557951,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33183300-9,Aparate de osteosinteza (Rev.2),CN1027691,01/15/2021 01:35:39,9,CAN1063800,03/25/2024 13:01:53,12/14/2022 00:00:00,3469,Cu acord cadru subsecvent,"121,235",HS MEDICAL SRL,34772846,Ramnicu Valcea,Romania
"Spitalul Judetan de Urgenta ""Mavromati"" Botosani",4557951,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33183300-9,Aparate de osteosinteza (Rev.2),CN1027691,01/15/2021 01:35:39,9,CAN1063800,03/25/2024 13:01:53,04/06/2023 00:00:00,2446,Cu acord cadru subsecvent,"38,270",HS MEDICAL SRL,34772846,Ramnicu Valcea,Romania
"Spitalul Judetan de Urgenta ""Mavromati"" Botosani",4557951,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33183300-9,Aparate de osteosinteza (Rev.2),CN1027691,01/15/2021 01:35:39,9,CAN1063800,03/25/2024 13:01:53,05/04/2023 00:00:00,2590,Cu acord cadru subsecvent,"18,700",HS MEDICAL SRL,34772846,Ramnicu Valcea,Romania
"Spitalul Judetan de Urgenta ""Mavromati"" Botosani",4557951,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33183300-9,Aparate de osteosinteza (Rev.2),CN1027691,01/15/2021 01:35:39,9,CAN1063800,03/25/2024 13:01:53,06/06/2023 00:00:00,2734,Cu acord cadru subsecvent,"14,100",HS MEDICAL SRL,34772846,Ramnicu Valcea,Romania
"Spitalul Judetan de Urgenta ""Mavromati"" Botosani",4557951,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33183300-9,Aparate de osteosinteza (Rev.2),CN1027691,01/15/2021 01:35:39,9,CAN1063800,03/25/2024 13:01:53,06/08/2023 00:00:00,2752,Cu acord cadru subsecvent,"18,800",HS MEDICAL SRL,34772846,Ramnicu Valcea,Romania
"Spitalul Judetan de Urgenta ""Mavromati"" Botosani",4557951,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33183300-9,Aparate de osteosinteza (Rev.2),CN1027691,01/15/2021 01:35:39,9,CAN1063800,03/25/2024 13:01:53,07/26/2023 00:00:00,3027,Cu acord cadru subsecvent,"113,315",HS MEDICAL SRL,34772846,Ramnicu Valcea,Romania
"Spitalul Judetan de Urgenta ""Mavromati"" Botosani",4557951,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33183300-9,Aparate de osteosinteza (Rev.2),CN1027691,01/15/2021 01:35:39,9,CAN1063800,03/25/2024 13:01:53,09/12/2023 00:00:00,3234,Cu acord cadru subsecvent,"19,950",HS MEDICAL SRL,34772846,Ramnicu Valcea,Romania
"Spitalul Judetan de Urgenta ""Mavromati"" Botosani",4557951,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33183300-9,Aparate de osteosinteza (Rev.2),CN1027691,01/15/2021 01:35:39,9,CAN1063800,03/25/2024 13:01:53,11/10/2023 00:00:00,3351/1,Cu acord cadru subsecvent,"18,700",HS MEDICAL SRL,34772846,Ramnicu Valcea,Romania
"Spitalul Judetan de Urgenta ""Mavromati"" Botosani",4557951,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33183300-9,Aparate de osteosinteza (Rev.2),CN1027691,01/15/2021 01:35:39,9,CAN1063800,03/25/2024 13:01:53,11/13/2023 00:00:00,3559/1,Cu acord cadru subsecvent,"18,700",HS MEDICAL SRL,34772846,Ramnicu Valcea,Romania
"Spitalul Judetan de Urgenta ""Mavromati"" Botosani",4557951,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33183300-9,Aparate de osteosinteza (Rev.2),CN1027691,01/15/2021 01:35:39,9,CAN1063800,03/25/2024 13:01:53,02/01/2024 00:00:00,2093/24,Cu acord cadru subsecvent,"49,860",HS MEDICAL SRL,34772846,Ramnicu Valcea,Romania
"Spitalul Judetan de Urgenta ""Mavromati"" Botosani",4557951,Institutii si servicii publice,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Pretul cel mai scazut,33183300-9,Aparate de osteosinteza (Rev.2),CN1027691,01/15/2021 01:35:39,9,CAN1063800,03/25/2024 13:01:53,02/28/2024 00:00:00,2251/24,Cu acord cadru subsecvent,"18,800",HS MEDICAL SRL,34772846,Ramnicu Valcea,Romania
Societatea COMPLEXUL ENERGETIC OLTENIA SA,30267310,,Electricitate,Anunt de atribuire,Licitatie deschisa,Legea nr. 99/23.05.2016,Incheierea unui acord-cadru,Lucrari,Online,NU,Pretul cel mai scazut,45255400-3,Lucrari de montaj (Rev.2),CN1043633,06/09/2022 08:37:34,1,CAN1086269,03/25/2024 13:01:59,08/30/2022 00:00:00,1667/ CEOSE,Cu acord cadru,"1,930,530",ENERGOMONTAJ,RO 1555468,Bucuresti,Romania
Societatea COMPLEXUL ENERGETIC OLTENIA SA,30267310,,Electricitate,Anunt de atribuire,Licitatie deschisa,Legea nr. 99/23.05.2016,Incheierea unui acord-cadru,Lucrari,Online,NU,Pretul cel mai scazut,45255400-3,Lucrari de montaj (Rev.2),CN1043633,06/09/2022 08:37:34,1,CAN1086269,03/25/2024 13:01:59,11/08/2022 00:00:00,2230/CEOSE,Cu acord cadru subsecvent,"445,974",ENERGOMONTAJ,RO 1555468,Bucuresti,Romania
Societatea COMPLEXUL ENERGETIC OLTENIA SA,30267310,,Electricitate,Anunt de atribuire,Licitatie deschisa,Legea nr. 99/23.05.2016,Incheierea unui acord-cadru,Lucrari,Online,NU,Pretul cel mai scazut,45255400-3,Lucrari de montaj (Rev.2),CN1043633,06/09/2022 08:37:34,1,CAN1086269,03/25/2024 13:01:59,03/25/2024 00:00:00,560/CEOSE,Cu acord cadru subsecvent,"599,971",ENERGOMONTAJ,RO 1555468,Bucuresti,Romania
Penitenciarul Vaslui,4446325,Institutii si servicii publice,Ordine si siguranta publica,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Cel mai bun raport calitate – pret,15811100-7,Paine (Rev.2),CN1057729,07/26/2023 15:00:39,1,CAN1114797,03/25/2024 13:01:59,10/31/2023 00:00:00,45335,Cu acord cadru,"882,317",PANIFROM PROD S.R.L.,40537446,Asau,Romania
Penitenciarul Vaslui,4446325,Institutii si servicii publice,Ordine si siguranta publica,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Cel mai bun raport calitate – pret,15811100-7,Paine (Rev.2),CN1057729,07/26/2023 15:00:39,1,CAN1114797,03/25/2024 13:01:59,10/31/2023 00:00:00,45335,Cu acord cadru,"882,317",UDI - PANIF 2001,RO32174056,Vaslui,Romania
Penitenciarul Vaslui,4446325,Institutii si servicii publice,Ordine si siguranta publica,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Cel mai bun raport calitate – pret,15811100-7,Paine (Rev.2),CN1057729,07/26/2023 15:00:39,1,CAN1114797,03/25/2024 13:01:59,01/01/2024 00:00:00,20004,Cu acord cadru subsecvent,"34,410",UDI - PANIF 2001,RO32174056,Vaslui,Romania
Penitenciarul Vaslui,4446325,Institutii si servicii publice,Ordine si siguranta publica,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Cel mai bun raport calitate – pret,15811100-7,Paine (Rev.2),CN1057729,07/26/2023 15:00:39,1,CAN1114797,03/25/2024 13:01:59,01/29/2024 00:00:00,22132,Cu acord cadru subsecvent,"61,891",UDI - PANIF 2001,RO32174056,Vaslui,Romania
Penitenciarul Vaslui,4446325,Institutii si servicii publice,Ordine si siguranta publica,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Cel mai bun raport calitate – pret,15811100-7,Paine (Rev.2),CN1057729,07/26/2023 15:00:39,1,CAN1114797,03/25/2024 13:01:59,03/18/2024 00:00:00,26492,Cu acord cadru subsecvent,"97,030",UDI - PANIF 2001,RO32174056,Vaslui,Romania
"SPITALUL JUDETEAN DE URGENTA""DR. CONSTANTIN OPRIS"" BAIA MARE",3694594,Autorităţi administrative autonome ,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Cel mai bun raport calitate – pret,15800000-6,Diverse produse alimentare (Rev.2),CN1059393,09/09/2023 13:00:57,10,CAN1123430,03/25/2024 13:02:00,03/11/2024 00:00:00,7838,Cu acord cadru,"1,034,880",ROMFULDA PROD S.R.L.,RO 6906101,Bistrita,Romania
"SPITALUL JUDETEAN DE URGENTA""DR. CONSTANTIN OPRIS"" BAIA MARE",3694594,Autorităţi administrative autonome ,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Cel mai bun raport calitate – pret,15800000-6,Diverse produse alimentare (Rev.2),CN1059393,09/09/2023 13:00:57,11,CAN1123430,03/25/2024 13:02:00,03/11/2024 00:00:00,7838,Cu acord cadru,"1,034,880",ROMFULDA PROD S.R.L.,RO 6906101,Bistrita,Romania
"SPITALUL JUDETEAN DE URGENTA""DR. CONSTANTIN OPRIS"" BAIA MARE",3694594,Autorităţi administrative autonome ,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,NU,Cel mai bun raport calitate – pret,15800000-6,Diverse produse alimentare (Rev.2),CN1059393,09/09/2023 13:00:57,12,CAN1123430,03/25/2024 13:02:00,03/11/2024 00:00:00,7836,Cu acord cadru,"219,787",PARHAN COM S.R.L.,RO 4491776,Bratca,Romania
